session#,TimeInSession,RT
0,165.65917425415617,651.8037418880738
1,121.32002401517258,843.7078976118642
0,286.89114912417733,616.0796831204038
1,170.64124828717974,514.260082697092
1,247.96583124224873,532.3648875050822
1,296.5896928167212,605.0834562253158
0,182.7470250851416,835.8953000883673
0,279.6779593113947,674.6170673727647
1,34.0326054915912,514.1695817752634
1,42.28715245299162,500.06240857754847
1,35.90138639819992,569.3726288655512
1,125.04209647608559,500.16567128693623
0,139.25385244647447,548.4440259147334
1,230.14051503929068,565.6235299447872
0,108.54994470018876,544.8225176550494
1,96.82966175377715,632.4685504430363
1,277.25656154029826,659.2359921687603
0,221.2979578147161,588.014266523345
0,245.6207379566301,724.6852879279118
1,173.80395896985056,529.3220318606018
0,293.4923879337705,545.2947832827704
1,15.454985434407831,516.857708305281
0,28.948781233285956,599.4211526896934
0,139.98073895609227,531.1579305085274
1,82.6968927418996,504.65911410316266
0,285.3658838542075,546.6156697605129
1,148.41198054289652,554.1446901919471
0,143.59774552096385,559.1603026417431
0,206.22734964154048,523.1957858975989
1,298.5066106369742,647.3513840741134
0,243.24002141331056,521.9179922827095
1,150.14676283128478,549.6448129183591
1,215.50652771447488,500.6027434872067
0,191.1354211058571,524.7594684080639
0,205.8396188181145,574.2952854204191
1,62.36000751347939,577.5207419602566
1,289.39362143459556,622.4642648040799
0,227.80047916977188,544.5485051291143
1,175.81240643369188,505.0959529072543
0,221.33202788420752,784.1744535847113
0,249.4069651073421,580.6309063361823
1,20.280650228615514,511.06919610242585
0,59.39428005023604,521.901621947542
0,280.6365194587673,613.6652282457931
0,289.4754959683693,684.5098416606561
1,195.84077875286897,521.9747654384719
1,45.99764057463477,627.6200474245002
0,163.69867002878598,632.7087170291747
0,224.9902906843231,734.8126707698555
0,294.50126790640485,518.1846582803473
1,230.77999101073965,690.2583255804302
0,237.36400836688676,680.2112416974637
1,179.21413096524418,579.0926531878995
0,172.057993389691,532.7898620706435
0,245.55013522364965,541.5106426529519
0,264.6493966715153,521.378925677709
1,120.0809633237198,530.3322568365729
1,271.6493798651394,594.3614479526786
1,212.13767020275645,508.6720664526183
0,211.7936094476208,503.98079113935523
0,249.72334794110975,543.1014156190201
1,180.88295912739602,640.6469093001306
1,205.24696453217348,512.8358657466379
0,201.48070720615345,537.9592357597289
1,52.516417691311744,543.2604555526837
1,191.9295056437789,544.83888602158
1,259.2452646200275,534.4941673999983
0,54.10130561363606,508.57396647234765
0,145.1149089720785,763.7797692468382
1,150.11488690605267,505.80845922104345
0,159.71777938320503,500.5443192171697
0,188.95402666246756,631.0809786906475
0,264.38783877582904,505.65644382385244
1,251.64716215595286,684.31552799359
0,65.73228740514148,538.3450664184437
0,145.86005974997965,514.3425091627023
1,139.28291776394195,581.0614031381647
1,172.35286976698904,553.9639768932147
1,214.321227178176,554.9317424045057
1,4.573713928497227,531.046727029377
1,138.31271880529914,514.1991317830161
0,212.13552070296134,525.8354743359064
0,230.80751285906263,511.33851757404614
1,195.83972281857285,502.4343193133518
0,298.25314111992,563.1387899562696
1,271.0567496073802,503.44087973167007
0,31.418967343737133,508.8385084466971
0,76.7758512933667,558.8711045431154
1,139.0484646166663,560.7624193347647
1,273.06614955899863,655.2636724378544
1,281.092618419892,571.2099958474255
0,72.89852624853786,536.1758250413402
0,122.48348802967948,685.3743974791939
0,133.00209112706142,551.9673635139384
0,164.489891897832,732.6921065436522
0,228.87575807054603,511.7155687676984
1,215.94008129246913,586.9340451754397
1,298.69692080300615,501.9926766264007
0,30.76600905420367,590.1265745521158
0,84.59501001417584,518.7692769554246
0,101.2689599272057,519.9998274802766
1,256.87136761949847,528.3959399331479
1,271.4796289473181,572.5883233053537
1,282.6840440984543,506.21830983118343
1,286.88687047377647,626.9783930238191
0,32.781957474108616,527.9768892168022
0,140.6938353044225,611.7855216612895
0,209.6594541885781,513.4632239415282
0,227.71097520153234,587.2795066833021
1,42.68724449942664,670.4326194402483
1,148.99530921730457,861.37456209417
1,243.935603847678,618.1814215398163
0,117.73253572261805,652.1359386509289
1,73.10022389668148,508.484736954415
1,153.5392900194521,580.791141920713
0,78.48007957633611,512.0350241145957
0,213.3405967736535,543.0468919112457
1,27.072996150116808,508.6803303651095
1,261.29771405947514,546.2827491662665
0,111.97323623926329,574.5380233246209
0,253.53225394067078,802.3371191617343
1,97.05672856674408,548.8831374137249
1,176.48663805139688,534.3083908879862
1,184.61093864710494,522.5119462330667
1,27.022713194681728,515.3279869543326
1,277.12866784958976,562.2862675583065
0,59.652526615714315,622.0259848666885
0,228.1014217724768,551.6972199874886
0,277.38844172387627,628.7788805255445
1,61.67493612111349,507.8813097107968
1,176.64384935613697,519.2696582454346
1,198.33902034113515,518.1401775646464
0,193.30194804395526,512.5229180033841
1,172.54391741499023,612.6494013616366
0,79.72754061729862,557.9294297135249
0,153.0510496060297,545.074104177786
0,233.74809204618077,509.1340312359307
1,121.48412301303375,509.5747080212618
1,198.99293317596317,523.6060801297526
1,291.3848247992302,609.940252336969
1,105.4999506621088,601.3789864700243
1,123.28539182337744,543.428766186878
1,126.02855139560813,535.0975430086464
1,230.39367148940687,594.2303392523627
0,47.45967725432053,501.91325285356214
0,277.5842855955415,550.8792618117582
1,122.5187759755105,542.4883393711752
1,298.1523484870789,530.626094333229
0,281.53951267076536,583.1000693193005
0,109.48677184111622,510.9800498324546
0,283.6113295558984,522.5005692515197
1,265.0855176915855,553.658383309994
1,286.4901189269803,557.1557768329285
0,61.886273332805814,691.4561914745008
0,83.76786171588148,502.1875454892779
0,98.07412349077394,532.5217167414991
0,106.01723145359972,533.3043835104263
1,173.29654242082887,522.8707611903474
1,178.46392711680375,573.079335705529
1,18.079368128476062,556.3235247042257
1,69.2140107753574,511.4944111964519
1,83.96285350211406,592.7530368159069
1,297.0109760763553,527.4397378666436
1,169.55721215210326,565.358961558104
0,232.68515799839113,520.1178147868859
1,60.851033723744536,618.6314253544651
1,74.26672204477757,540.5175888620306
1,222.1678687182971,544.4575780597916
1,256.3090920891432,595.3962783239604
0,35.85839847038341,556.5756760775429
0,86.92187753996899,508.2613933960971
0,247.13913723896843,512.3704927029564
1,86.21882860359358,533.1508926066704
1,266.8107305293866,509.6538952833498
1,252.56458575489052,517.1710497613731
1,260.1847076212767,553.1994087926932
0,272.42520304662725,528.1501198468845
1,28.65096085648935,521.4472989586056
1,182.80926978029578,654.4534288234445
0,144.53828635615682,521.57851447393
0,197.8592914612217,541.0571165191698
0,232.9929659577635,561.8257700830611
0,260.93102005942205,530.3907352220563
0,13.322645699278729,541.775596266067
0,204.4496164398882,676.8455981975308
1,276.72672972089424,590.2867520101154
0,178.92955674798586,532.8054156344137
0,215.85477610468132,609.6042066632492
0,252.95430811346495,524.9021930787308
0,297.21116390742304,725.6308370444913
1,152.5256723961745,655.8665880489798
1,248.50448103909332,547.2362809924789
0,200.4657842597351,522.6997284782442
0,276.5852344163401,588.5531198408671
1,97.76498891135464,546.7750168987777
1,268.54123181494487,711.2812333488137
0,229.39874092422565,535.1979363877035
0,279.8998975745611,565.8337274188057
1,162.71671956511835,572.9783632299359
1,203.61977790267173,507.79090115179315
1,213.16280714914734,656.9553759456994
1,249.73151120621202,538.2805805714952
0,128.70938907607731,501.9385806278365
0,263.8655531887656,515.3244689476537
0,268.93163331714226,520.3032981570459
1,295.5789143863428,667.4030598526315
0,213.49524681075786,504.2690835316819
0,220.49580527718518,538.538440708038
1,191.561958861294,582.8893117122789
1,218.59980271669622,729.7948585115819
1,241.9737003631808,508.5835580289313
1,250.1721198852548,532.1776907195499
1,299.37781417137876,516.0650726511449
0,66.08038979351704,508.00094643358307
0,178.87942079507155,561.8665626534209
0,257.62197667116567,565.878670770644
1,182.21926427585544,539.996813701805
1,211.05062624539136,501.12898442387177
0,146.60825416094912,580.7706493719138
0,251.6541534530314,688.7775370483666
0,278.12500608294954,754.5342837763087
1,108.03302683307788,581.6201551858171
1,238.9075217825478,614.5275323978012
0,105.33003721509054,513.0078824547439
0,138.41269889637496,815.8820798650481
1,71.56169373648316,597.1066691693068
1,154.7441504011535,542.6740370658081
1,225.2238510571732,663.6941495133897
0,200.51733924783628,625.8270115586129
0,224.81627136888622,611.5473728337406
1,162.3492771607016,567.4204461465706
0,77.75187183959181,588.8626336876683
0,222.93982104945562,632.7680513373934
0,265.9386925586779,556.0014362423544
1,83.20908749755779,637.6634307193854
1,168.23981128194464,589.6154948281946
1,244.37625171577417,633.7552479690203
1,5.745990712765149,541.9427393018168
0,125.60446328392906,727.4849772660872
0,187.5903767240307,501.2560181333754
0,210.13159302055269,507.16871153815646
1,76.09990336487562,567.3392616031947
1,190.29997598067445,524.6710524469336
1,203.62356421450346,556.7082219382655
1,230.22305548651315,580.6702323267245
0,291.12305012639433,501.07039510652385
1,26.87570362715263,564.5520708438312
1,196.85970019076206,557.337040351058
1,240.84565541292545,569.5125508467527
1,286.41971451406994,621.4385229394566
0,238.32047710233113,503.50315558449665
0,213.05214058033633,509.8807030076671
0,247.2629565693263,522.6409140982753
1,30.011554769084796,503.71383518870516
1,80.25372799264255,507.9425236277757
1,203.1035331319664,535.2188040682222
1,224.00512226718263,616.8672443419609
0,48.58717234705934,506.24711292837077
1,135.6303390985944,500.6864881310662
0,18.091685616278024,641.6878810934214
0,62.42630562869087,515.2941685222601
1,157.77674946875322,581.0949873484788
1,277.7901442690421,525.8663760537274
0,143.30778049007992,669.1666762353918
