Session#,FA,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,Lapses,SA
Session1,0.01188322724335056,0.0,2.1739130434782607E-4,2.0E-4,0.001887794617188114,0.004301410340300007,0.00740100356192604,0.01576324452691075,0.025166438609434884,0.03122868359329249,0.041798690301295675,0.04664505301404536,0.059208317925890916,0.06467445214235357,0.06731630275732957,0.06446493010954125,0.06060117988428084,0.055117396493391334,0.04816713053760119,0.05293629445373904,0.04259078204870846,0.03836905468398,0.033390851943822686,0.03201093321015792,0.022209425254455545,0.025267336130987153,0.018992770568041013,0.014808148348400923,0.017579504162936646,0.012636770890750876,0.013031176829686955,0.009569405372461528,0.00809038744023581,0.007964495977237642,0.0054983588334499124,0.005471604961996922,0.03354005192647044,0.0
Session2,0.010194922089395092,0.0,0.0,0.0,0.001716196957380863,0.001835899818864744,0.0084092145059059,0.016682868642562337,0.021832003083444393,0.03422170651822954,0.03858282656751738,0.0514588094408462,0.06381437369698197,0.06318402712235073,0.06009095382765747,0.06839731964427458,0.06132230466405157,0.05927922339024386,0.049458390980540126,0.04926356574313275,0.04069925566518991,0.03504029729094857,0.03404657345584153,0.028437002715165697,0.02976468361306755,0.01847495717728374,0.020440278130125073,0.016935227480533912,0.014933890492281821,0.01564155492942619,0.011552015972169342,0.010876147627777182,0.010555427753443399,0.0067109714975375516,0.005330742625394375,0.004746243556452357,0.03607012332398219,0.0


Session#,Block#,FA,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,Lapses,SA
Session1,Block1,0.01188322724335056,0.0,2.1739130434782607E-4,2.0E-4,0.001887794617188114,0.004301410340300007,0.00740100356192604,0.01576324452691075,0.025166438609434884,0.03122868359329249,0.041798690301295675,0.04664505301404536,0.059208317925890916,0.06467445214235357,0.06731630275732957,0.06446493010954125,0.06060117988428084,0.055117396493391334,0.04816713053760119,0.05293629445373904,0.04259078204870846,0.03836905468398,0.033390851943822686,0.03201093321015792,0.022209425254455545,0.025267336130987153,0.018992770568041013,0.014808148348400923,0.017579504162936646,0.012636770890750876,0.013031176829686955,0.009569405372461528,0.00809038744023581,0.007964495977237642,0.0054983588334499124,0.005471604961996922,0.03354005192647044,0.0

Session2,Block1,0.010194922089395092,0.0,0.0,0.0,0.001716196957380863,0.001835899818864744,0.0084092145059059,0.016682868642562337,0.021832003083444393,0.03422170651822954,0.03858282656751738,0.0514588094408462,0.06381437369698197,0.06318402712235073,0.06009095382765747,0.06839731964427458,0.06132230466405157,0.05927922339024386,0.049458390980540126,0.04926356574313275,0.04069925566518991,0.03504029729094857,0.03404657345584153,0.028437002715165697,0.02976468361306755,0.01847495717728374,0.020440278130125073,0.016935227480533912,0.014933890492281821,0.01564155492942619,0.011552015972169342,0.010876147627777182,0.010555427753443399,0.0067109714975375516,0.005330742625394375,0.004746243556452357,0.03607012332398219,0.0

